id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,ciudad_nombre,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año_compra,mes_compra
149,43054,88816,2,320,640,BR-PA,128.0,Pará,2,2019-02-01,640,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Daniel Siqueira,2019,2
150,41189,91043,6,160,960,BR-CE,192.0,Ceará,2,2019-02-01,960,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Daniel Siqueira,2019,2
151,61071,91541,6,450,2700,BR-PI,540.0,Piauí,2,2019-02-01,2700,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Daniel Siqueira,2019,2
152,17395,92175,2,1400,2800,BR-RS,560.0,Rio Grande do Sul,4,2019-02-01,2800,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Millena Pereira,2019,2
153,17395,92176,2,1400,2800,BR-PR,560.0,Paraná,4,2019-02-01,2800,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Millena Pereira,2019,2
154,4553,92421,1,110,110,BR-RS,22.0,Rio Grande do Sul,5,2019-02-01,110,Blusa Preta Aplicacao,110,Zara,232886.0,Usado,Blusa,Paulo Calanca,2019,2
155,100460,93690,6,890,5340,BR-PB,1068.0,Paraíba,2,2019-02-02,5340,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Daniel Siqueira,2019,2
156,18790,93914,4,890,3560,BR-SE,712.0,Sergipe,3,2019-02-02,3560,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Nadia Oliveira,2019,2
157,5292,94912,3,576,1728,BR-RO,345.6,Rondônia,2,2019-02-02,1728,Saia Jeans Forest,576,Mixed,222683.0,Nuevo Con Etiqueta,Saia,Daniel Siqueira,2019,2
158,49026,95642,4,240,960,BR-MA,192.0,Maranhão,3,2019-02-02,960,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Nadia Oliveira,2019,2
159,75706,96547,2,100,200,BR-PE,40.0,Pernambuco,3,2019-02-02,200,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Nadia Oliveira,2019,2
160,79079,97356,1,320,320,BR-ES,64.0,Espírito Santo,5,2019-02-02,320,Regata Nude Textura,320,Gregory,247347.0,Usado,Regata,Paulo Calanca,2019,2
161,53731,97470,1,430,430,BR-SP,86.0,São Paulo,5,2019-02-02,430,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Paulo Calanca,2019,2
162,10795,97607,4,300,1200,BR-PR,240.0,Paraná,2,2019-02-02,1200,Blusinha Guipir Black,300,Banana Republic,224603.0,Usado,Blusinha,Daniel Siqueira,2019,2
163,21429,97787,4,390,1560,BR-AL,312.0,Alagoas,3,2019-02-02,1560,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Nadia Oliveira,2019,2
164,87711,98324,3,140,420,BR-PB,84.0,Paraíba,3,2019-02-02,420,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Nadia Oliveira,2019,2
165,91248,98964,5,45,225,BR-AL,45.0,Alagoas,2,2019-02-02,225,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Daniel Siqueira,2019,2
166,64127,99139,3,590,1770,BR-GO,354.0,Goiás,5,2019-02-02,1770,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Paulo Calanca,2019,2
167,17395,99263,6,1400,8400,BR-RO,1680.0,Rondônia,5,2019-02-02,8400,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2019,2
168,87156,100061,6,160,960,BR-PA,192.0,Pará,2,2019-02-02,960,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Daniel Siqueira,2019,2
169,44379,100663,5,165,825,BR-RJ,165.0,Rio de Janeiro,1,2019-02-02,825,Calca Textura Vermelha,165,Zara,213039.0,Usado,Calca,Ana Duarte,2019,2
170,64127,100730,3,590,1770,BR-DF,354.0,Distrito Federal,4,2019-02-03,1770,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Millena Pereira,2019,2
171,91248,101091,6,45,270,BR-RR,54.0,Roraima,4,2019-02-03,270,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Millena Pereira,2019,2
172,77558,101342,3,790,2370,BR-SP,474.0,São Paulo,5,2019-02-03,2370,Bota Veludo Azul,790,A.Brand,142974.0,Nuevo Sin Etiqueta,Bota,Paulo Calanca,2019,2
173,75706,101555,3,100,300,BR-PB,60.0,Paraíba,5,2019-02-03,300,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Paulo Calanca,2019,2
174,56350,102044,4,245,980,BR-SP,196.0,São Paulo,2,2019-02-03,980,Vestido Laranja Cavado,245,Steal The Look,315513.0,Usado,Vestido,Daniel Siqueira,2019,2
175,6769,102559,3,220,660,BR-RO,132.0,Rondônia,2,2019-02-03,660,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Daniel Siqueira,2019,2
176,6888,102780,1,350,350,BR-MA,70.0,Maranhão,3,2019-02-03,350,Sapato Python,350,Cori,952821.0,Usado,Sapato,Nadia Oliveira,2019,2
177,14074,104623,3,450,1350,BR-PA,270.0,Pará,3,2019-02-03,1350,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Nadia Oliveira,2019,2
178,32126,104930,1,210,210,BR-PR,42.0,Paraná,5,2019-02-04,210,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo Sin Etiqueta,Saia,Paulo Calanca,2019,2
179,32126,106174,6,210,1260,BR-RJ,252.0,Rio de Janeiro,2,2019-02-04,1260,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo Sin Etiqueta,Saia,Daniel Siqueira,2019,2
180,41262,106446,3,390,1170,BR-BA,234.0,Bahia,2,2019-02-04,1170,Calca Estampa Flare,390,Canal,304225.0,Usado,Calca,Daniel Siqueira,2019,2
181,37384,109092,6,700,4200,BR-MS,840.0,Mato Grosso do Sul,3,2019-02-04,4200,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Nadia Oliveira,2019,2
182,100939,110023,6,310,1860,BR-RO,372.0,Rondônia,3,2019-02-04,1860,Blusa Suede Caramelo,310,Dress&Co,227144.0,Usado,Blusa,Nadia Oliveira,2019,2
183,21516,110351,3,320,960,BR-ES,192.0,Espírito Santo,2,2019-02-04,960,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Daniel Siqueira,2019,2
184,6888,110898,4,350,1400,BR-AM,280.0,Amazonas,1,2019-02-04,1400,Sapato Python,350,Cori,952821.0,Usado,Sapato,Ana Duarte,2019,2
185,71770,110911,6,530,3180,BR-GO,636.0,Goiás,5,2019-02-04,3180,Saia Pregas Azul,530,Carina Duek,303363.0,Nuevo Con Etiqueta,Saia,Paulo Calanca,2019,2
186,8707,111760,2,150,300,BR-SE,60.0,Sergipe,3,2019-02-04,300,Regata Nadador Lilas,150,Animale,247619.0,Usado,Regata,Nadia Oliveira,2019,2
187,33976,112781,6,120,720,BR-PE,144.0,Pernambuco,4,2019-02-05,720,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Millena Pereira,2019,2
188,68110,113601,5,790,3950,BR-PI,790.0,Piauí,2,2019-02-05,3950,Casaqueto Fio Mescla,790,Mixed,294836.0,Usado,Casaqueto,Daniel Siqueira,2019,2
189,3829,113796,3,2630,7890,BR-PB,1578.0,Paraíba,2,2019-02-05,7890,Sneaker Monograma Bege,2630,Louis Vuitton,256175.0,Usado,Sneaker,Daniel Siqueira,2019,2
190,39814,114148,6,390,2340,BR-PI,468.0,Piauí,4,2019-02-05,2340,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Millena Pereira,2019,2
191,33348,114537,3,160,480,BR-ES,96.0,Espírito Santo,2,2019-02-05,480,Blusinha Mandala Tela,160,Oxyfit,257002.0,Nuevo Con Etiqueta,Blusinha,Daniel Siqueira,2019,2
192,72667,114560,1,139,139,BR-SC,27.8,Santa Catarina,2,2019-02-05,139,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Daniel Siqueira,2019,2
193,18128,115582,6,795,4770,BR-ES,954.0,Espírito Santo,5,2019-02-05,4770,Blusinha Tropical Azul,795,Reinaldo Lourenço,278292.0,Nuevo Con Etiqueta,Blusinha,Paulo Calanca,2019,2
194,53138,115894,1,690,690,BR-PI,138.0,Piauí,2,2019-02-05,690,Calca Jeans Trancada,690,Saad,224580.0,Nuevo Con Etiqueta,Calca,Daniel Siqueira,2019,2
195,53731,116399,6,430,2580,BR-AM,516.0,Amazonas,3,2019-02-05,2580,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Nadia Oliveira,2019,2
196,61356,116567,1,390,390,BR-RO,78.0,Rondônia,2,2019-02-05,390,Vestido Preto Estampa,390,Maria Filó,303328.0,Usado,Vestido,Daniel Siqueira,2019,2
197,83009,117476,2,280,560,BR-SC,112.0,Santa Catarina,4,2019-02-05,560,Body Babado Pb,280,Karmani,263899.0,Usado,Body,Millena Pereira,2019,2
198,29510,118424,6,360,2160,BR-CE,432.0,Ceará,3,2019-02-05,2160,Jaqueta Jeans,360,Maria Bonita,920756.0,Usado,Jaqueta,Nadia Oliveira,2019,2
199,7940,119487,3,1200,3600,BR-AP,720.0,Amapá,3,2019-02-05,3600,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Nadia Oliveira,2019,2
200,49497,119642,3,320,960,BR-PE,192.0,Pernambuco,2,2019-02-05,960,Regata Alcinha Paete,320,Morena Rosa,256324.0,Nuevo Con Etiqueta,Regata,Daniel Siqueira,2019,2
201,6769,120133,4,220,880,BR-PE,176.0,Pernambuco,4,2019-02-05,880,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Millena Pereira,2019,2
202,74506,120243,6,420,2520,BR-SE,504.0,Sergipe,2,2019-02-05,2520,Saia Tweed Mescla,420,Spezzato,238106.0,Usado,Saia,Daniel Siqueira,2019,2
203,57815,120757,2,100,200,BR-MA,40.0,Maranhão,5,2019-02-05,200,Camisa Jeans Classica,100,Hollister,164517.0,Usado,Camisa,Paulo Calanca,2019,2
204,43054,121528,1,320,320,BR-RN,64.0,Rio Grande do Norte,4,2019-02-06,320,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Millena Pereira,2019,2
205,45878,122672,4,210,840,BR-AM,168.0,Amazonas,1,2019-02-06,840,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Ana Duarte,2019,2
206,60010,122833,6,90,540,BR-PB,108.0,Paraíba,2,2019-02-06,540,Vestido Estampa Azul,90,Forever 21,272238.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2019,2
207,17258,123143,2,420,840,BR-PB,168.0,Paraíba,4,2019-02-06,840,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Millena Pereira,2019,2
208,50330,123456,1,210,210,BR-TO,42.0,Tocantins,1,2019-02-06,210,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Ana Duarte,2019,2
209,73038,124748,4,90,360,BR-RJ,72.0,Rio de Janeiro,4,2019-02-06,360,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Millena Pereira,2019,2
210,17990,124882,5,3800,19000,BR-AC,3800.0,Acre,5,2019-02-06,19000,Saia Couro Tijolo,3800,Mixed,255109.0,Usado,Saia,Paulo Calanca,2019,2
211,68110,124906,4,790,3160,BR-PA,632.0,Pará,1,2019-02-06,3160,Casaqueto Fio Mescla,790,Mixed,294836.0,Usado,Casaqueto,Ana Duarte,2019,2
212,24159,125385,4,270,1080,BR-MA,216.0,Maranhão,3,2019-02-06,1080,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Nadia Oliveira,2019,2
213,29650,125478,2,120,240,BR-GO,48.0,Goiás,2,2019-02-06,240,Vestido Estampa Pb,120,H&M,285576.0,Usado,Vestido,Daniel Siqueira,2019,2
214,36306,128851,4,390,1560,BR-SE,312.0,Sergipe,5,2019-02-06,1560,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Paulo Calanca,2019,2
215,66135,129292,5,490,2450,BR-PA,490.0,Pará,4,2019-02-07,2450,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Millena Pereira,2019,2
216,18212,130618,6,120,720,BR-MT,144.0,Mato Grosso,3,2019-02-07,720,Blusa Laranja Golinha,120,Zara,322472.0,Usado,Blusa,Nadia Oliveira,2019,2
217,44379,131231,3,165,495,BR-MS,99.0,Mato Grosso do Sul,3,2019-02-07,495,Calca Textura Vermelha,165,Zara,213039.0,Usado,Calca,Nadia Oliveira,2019,2
218,13705,131765,2,180,360,BR-RN,72.0,Rio Grande do Norte,2,2019-02-07,360,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Daniel Siqueira,2019,2
219,14836,131952,5,1100,5500,BR-RR,1100.0,Roraima,2,2019-02-07,5500,Sandalia Lona Cortica,1100,Tory Burch,290573.0,Usado,Sandalia,Daniel Siqueira,2019,2
220,56571,132144,4,420,1680,BR-CE,336.0,Ceará,5,2019-02-07,1680,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Paulo Calanca,2019,2
221,6262,132439,3,644,1932,BR-AL,386.4,Alagoas,5,2019-02-07,1932,Camiseta Eternity,644,Mixed,247015.0,Nuevo Con Etiqueta,Camiseta,Paulo Calanca,2019,2
222,82990,133289,3,450,1350,BR-AM,270.0,Amazonas,5,2019-02-07,1350,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Paulo Calanca,2019,2
223,100961,134148,2,480,960,BR-AL,192.0,Alagoas,3,2019-02-07,960,Vestido Preto Renda,480,Dress&Co,175945.0,Usado,Vestido,Nadia Oliveira,2019,2
224,100484,134314,6,320,1920,BR-AC,384.0,Acre,1,2019-02-07,1920,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Ana Duarte,2019,2
225,4853,134570,4,100,400,BR-SC,80.0,Santa Catarina,5,2019-02-07,400,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Paulo Calanca,2019,2
226,31835,134898,6,399,2394,BR-GO,478.8,Goiás,1,2019-02-07,2394,Camisa Seda Pb,399,Mixed,258114.0,Usado,Camisa,Ana Duarte,2019,2
227,13472,135623,5,450,2250,BR-GO,450.0,Goiás,5,2019-02-07,2250,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Paulo Calanca,2019,2
228,40082,136122,5,315,1575,BR-PA,315.0,Pará,1,2019-02-07,1575,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Ana Duarte,2019,2
229,62594,136485,6,300,1800,BR-MT,360.0,Mato Grosso,4,2019-02-07,1800,Blusa Pontas Blue,300,Dkny,163810.0,Usado,Blusa,Millena Pereira,2019,2
230,35129,136530,3,320,960,BR-MT,192.0,Mato Grosso,5,2019-02-07,960,Sapato Animal Spike,320,My Shoes,119135.0,Usado,Sapato,Paulo Calanca,2019,2
231,21244,137432,4,1120,4480,BR-GO,896.0,Goiás,4,2019-02-07,4480,Oculos Lente Azulada,1120,D&G Dolce & Gabbana,209297.0,Usado,Oculos,Millena Pereira,2019,2
232,15470,138266,5,590,2950,BR-MA,590.0,Maranhão,3,2019-02-08,2950,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Nadia Oliveira,2019,2
233,86544,139353,3,50,150,BR-PB,30.0,Paraíba,5,2019-02-08,150,Macaquinho Tricot Bege,50,Bazar Genial,259479.0,Usado,Macaquinho,Paulo Calanca,2019,2
234,7871,139643,6,420,2520,BR-SE,504.0,Sergipe,5,2019-02-08,2520,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Paulo Calanca,2019,2
235,9981,139857,5,4000,20000,BR-BA,4000.0,Bahia,1,2019-02-08,20000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Ana Duarte,2019,2
236,66135,258,2,490,980,BR-TO,196.0,Tocantins,4,2019-02-08,980,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Millena Pereira,2019,2
237,86243,385,1,350,350,BR-RO,70.0,Rondônia,2,2019-02-08,350,Sapatilha P&B Zebra,350,Jorge Bischoff,909166.0,Nuevo Sin Etiqueta,Sapatilha,Daniel Siqueira,2019,2
238,33349,997,6,270,1620,BR-RR,324.0,Roraima,2,2019-02-08,1620,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Daniel Siqueira,2019,2
239,28699,1629,1,420,420,BR-AC,84.0,Acre,1,2019-02-08,420,Calca Verde Bolsos,420,Brooksfield,947048.0,Usado,Calca,Ana Duarte,2019,2
240,17329,3801,2,590,1180,BR-RJ,236.0,Rio de Janeiro,3,2019-02-08,1180,Blusa Renda Pb,590,Isolda,525179.0,Usado,Blusa,Nadia Oliveira,2019,2
241,89100,3914,6,4200,25200,BR-PI,5040.0,Piauí,3,2019-02-08,25200,Vestido Longo Preto,4200,Barbara Bela,104978.0,Usado,Vestido,Nadia Oliveira,2019,2
242,44379,5060,6,165,990,BR-RN,198.0,Rio Grande do Norte,4,2019-02-08,990,Calca Textura Vermelha,165,Zara,213039.0,Usado,Calca,Millena Pereira,2019,2
243,83009,5129,2,280,560,BR-MS,112.0,Mato Grosso do Sul,4,2019-02-08,560,Body Babado Pb,280,Karmani,263899.0,Usado,Body,Millena Pereira,2019,2
244,75706,5546,6,100,600,BR-DF,120.0,Distrito Federal,5,2019-02-08,600,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Paulo Calanca,2019,2
245,33349,6171,3,270,810,BR-MT,162.0,Mato Grosso,2,2019-02-08,810,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Daniel Siqueira,2019,2
246,36306,6198,5,390,1950,BR-AL,390.0,Alagoas,2,2019-02-08,1950,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Daniel Siqueira,2019,2
247,8673,6503,2,490,980,BR-BA,196.0,Bahia,3,2019-02-09,980,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2019,2
248,42913,8006,2,2590,5180,BR-MA,1036.0,Maranhão,1,2019-02-09,5180,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Ana Duarte,2019,2
249,7871,8679,3,420,1260,BR-AM,252.0,Amazonas,2,2019-02-09,1260,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Daniel Siqueira,2019,2
250,47682,10460,3,430,1290,BR-RN,258.0,Rio Grande do Norte,5,2019-02-09,1290,Vestido Malha Estampa,430,Forum,255197.0,Usado,Vestido,Paulo Calanca,2019,2
251,53138,11081,1,690,690,BR-RR,138.0,Roraima,4,2019-02-09,690,Calca Jeans Trancada,690,Saad,224580.0,Nuevo Con Etiqueta,Calca,Millena Pereira,2019,2
252,8456,11244,6,360,2160,BR-AP,432.0,Amapá,5,2019-02-09,2160,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Paulo Calanca,2019,2
253,75557,12085,4,90,360,BR-PB,72.0,Paraíba,3,2019-02-09,360,Saia Pregas Preta,90,Zara,127344.0,Usado,Saia,Nadia Oliveira,2019,2
254,40508,14210,4,245,980,BR-SE,196.0,Sergipe,2,2019-02-09,980,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Daniel Siqueira,2019,2
255,64127,14583,2,590,1180,BR-AC,236.0,Acre,2,2019-02-09,1180,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Daniel Siqueira,2019,2
256,89334,16061,4,350,1400,BR-AM,280.0,Amazonas,2,2019-02-09,1400,Pantacourt Amarracao Verde,350,Ateliê De Calças,220768.0,Nuevo Con Etiqueta,Pantacourt,Daniel Siqueira,2019,2
257,18212,16227,3,120,360,BR-MG,72.0,Minas Gerais,3,2019-02-09,360,Blusa Laranja Golinha,120,Zara,322472.0,Usado,Blusa,Nadia Oliveira,2019,2
258,45979,18408,6,280,1680,BR-PE,336.0,Pernambuco,2,2019-02-09,1680,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Daniel Siqueira,2019,2
259,55452,18506,5,350,1750,BR-PR,350.0,Paraná,2,2019-02-09,1750,Vestido Longo Off-White,350,My Place,286176.0,Usado,Vestido,Daniel Siqueira,2019,2
260,72667,18579,6,139,834,BR-RR,166.8,Roraima,1,2019-02-09,834,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Ana Duarte,2019,2
261,6888,19046,3,350,1050,BR-SP,210.0,São Paulo,2,2019-02-09,1050,Sapato Python,350,Cori,952821.0,Usado,Sapato,Daniel Siqueira,2019,2
262,82990,20613,5,450,2250,BR-GO,450.0,Goiás,2,2019-02-09,2250,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Daniel Siqueira,2019,2
263,8456,21264,3,360,1080,BR-RR,216.0,Roraima,2,2019-02-10,1080,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Daniel Siqueira,2019,2
264,86243,23253,6,350,2100,BR-PI,420.0,Piauí,1,2019-02-10,2100,Sapatilha P&B Zebra,350,Jorge Bischoff,909166.0,Nuevo Sin Etiqueta,Sapatilha,Ana Duarte,2019,2
265,57696,25829,4,410,1640,BR-RR,328.0,Roraima,4,2019-02-10,1640,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Millena Pereira,2019,2
266,50771,26761,1,340,340,BR-AM,68.0,Amazonas,2,2019-02-10,340,Casaco Preto Amarracao,340,Maria Bonita,219782.0,Usado,Casaco,Daniel Siqueira,2019,2
267,86302,27049,4,139,556,BR-AM,111.2,Amazonas,5,2019-02-10,556,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Paulo Calanca,2019,2
268,21516,27677,1,320,320,BR-GO,64.0,Goiás,2,2019-02-10,320,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Daniel Siqueira,2019,2
269,37384,27809,6,700,4200,BR-SP,840.0,São Paulo,2,2019-02-10,4200,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Daniel Siqueira,2019,2
270,6742,27891,3,850,2550,BR-PA,510.0,Pará,2,2019-02-10,2550,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Daniel Siqueira,2019,2
271,25562,28295,6,320,1920,BR-TO,384.0,Tocantins,3,2019-02-10,1920,Calca Jeans Reta,320,Miss Sixty,263656.0,Usado,Calca,Nadia Oliveira,2019,2
272,4853,28812,1,100,100,BR-BA,20.0,Bahia,3,2019-02-10,100,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Nadia Oliveira,2019,2
273,72621,28816,6,179,1074,BR-RJ,214.8,Rio de Janeiro,2,2019-02-10,1074,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Daniel Siqueira,2019,2
274,43699,29129,4,169,676,BR-TO,135.2,Tocantins,4,2019-02-11,676,Shorts Estampa Cinto,169,Shoulder,247357.0,Usado,Shorts,Millena Pereira,2019,2
275,11218,29289,5,250,1250,BR-AP,250.0,Amapá,4,2019-02-11,1250,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Millena Pereira,2019,2
276,38723,30199,5,80,400,BR-MT,80.0,Mato Grosso,1,2019-02-11,400,Top Cropped Coqueiros,80,Forever 21,192101.0,Usado,Top,Ana Duarte,2019,2
277,71770,30571,3,530,1590,BR-ES,318.0,Espírito Santo,2,2019-02-11,1590,Saia Pregas Azul,530,Carina Duek,303363.0,Nuevo Con Etiqueta,Saia,Daniel Siqueira,2019,2
278,13906,30901,3,340,1020,BR-RR,204.0,Roraima,4,2019-02-11,1020,Blazer Alfaiataria Grafite,340,Forum,316222.0,Usado,Blazer,Millena Pereira,2019,2
279,100983,31071,3,350,1050,BR-RJ,210.0,Rio de Janeiro,3,2019-02-11,1050,Blusa Croche Branca,350,Galeria Tricot,222915.0,Usado,Blusa,Nadia Oliveira,2019,2
280,32986,31100,5,315,1575,BR-MS,315.0,Mato Grosso do Sul,2,2019-02-11,1575,Blusa Babados Off-White,315,Animale,142695.0,Usado,Blusa,Daniel Siqueira,2019,2
281,87711,31619,4,140,560,BR-SC,112.0,Santa Catarina,3,2019-02-11,560,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Nadia Oliveira,2019,2
282,48483,33068,6,400,2400,BR-RJ,480.0,Rio de Janeiro,5,2019-02-11,2400,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Paulo Calanca,2019,2
283,5412,34058,2,788,1576,BR-PR,315.2,Paraná,3,2019-02-11,1576,Camiseta Tencel Umay,788,Mixed,257373.0,Nuevo Con Etiqueta,Camiseta,Nadia Oliveira,2019,2
284,49497,35888,1,320,320,BR-AL,64.0,Alagoas,4,2019-02-12,320,Regata Alcinha Paete,320,Morena Rosa,256324.0,Nuevo Con Etiqueta,Regata,Millena Pereira,2019,2
285,13472,35975,6,450,2700,BR-MA,540.0,Maranhão,2,2019-02-12,2700,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Daniel Siqueira,2019,2
286,45979,36081,4,280,1120,BR-SE,224.0,Sergipe,2,2019-02-12,1120,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Daniel Siqueira,2019,2
287,86243,36571,6,350,2100,BR-PE,420.0,Pernambuco,2,2019-02-12,2100,Sapatilha P&B Zebra,350,Jorge Bischoff,909166.0,Nuevo Sin Etiqueta,Sapatilha,Daniel Siqueira,2019,2
288,9981,36768,4,4000,16000,BR-ES,3200.0,Espírito Santo,2,2019-02-12,16000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Daniel Siqueira,2019,2
289,66255,37506,4,390,1560,BR-PA,312.0,Pará,5,2019-02-12,1560,Vestido Malha Cinza,390,All Saints Spitalfields,255377.0,Usado,Vestido,Paulo Calanca,2019,2
290,36195,37547,6,110,660,BR-MS,132.0,Mato Grosso do Sul,1,2019-02-12,660,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Ana Duarte,2019,2
291,77558,37746,4,790,3160,BR-PI,632.0,Piauí,2,2019-02-12,3160,Bota Veludo Azul,790,A.Brand,142974.0,Nuevo Sin Etiqueta,Bota,Daniel Siqueira,2019,2
292,9809,38037,2,260,520,BR-RO,104.0,Rondônia,5,2019-02-12,520,Cropped Courino Texturas,260,H&M,312006.0,Usado,Cropped,Paulo Calanca,2019,2
293,87711,38053,5,140,700,BR-RJ,140.0,Rio de Janeiro,5,2019-02-12,700,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Paulo Calanca,2019,2
294,53731,38991,5,430,2150,BR-RN,430.0,Rio Grande do Norte,3,2019-02-12,2150,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Nadia Oliveira,2019,2
295,87156,39234,4,160,640,BR-ES,128.0,Espírito Santo,3,2019-02-12,640,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Nadia Oliveira,2019,2
296,57696,39994,1,410,410,BR-SE,82.0,Sergipe,3,2019-02-12,410,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Nadia Oliveira,2019,2
297,36195,40358,5,110,550,BR-DF,110.0,Distrito Federal,2,2019-02-12,550,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Daniel Siqueira,2019,2
